epoch,loss,mse,val_loss,val_mse
0,0.6161877512931824,0.6161877512931824,0.7580499649047852,0.7580499649047852
1,0.42227065563201904,0.42227065563201904,0.5002987384796143,0.5002987384796143
2,0.3859405219554901,0.3859405219554901,0.41589224338531494,0.41589224338531494
3,0.3648717701435089,0.3648717701435089,0.34908974170684814,0.34908974170684814
4,0.35384601354599,0.35384601354599,0.40926000475883484,0.40926000475883484
5,0.34411829710006714,0.34411829710006714,0.49530676007270813,0.49530676007270813
6,0.3373677134513855,0.3373677134513855,0.3800557255744934,0.3800557255744934
7,0.33099430799484253,0.33099430799484253,0.33681032061576843,0.33681032061576843
8,0.32524821162223816,0.32524821162223816,0.39330270886421204,0.39330270886421204
9,0.32096555829048157,0.32096555829048157,0.3124808967113495,0.3124808967113495
10,0.3172357976436615,0.3172357976436615,0.3465724587440491,0.3465724587440491
11,0.31372758746147156,0.31372758746147156,0.2927000820636749,0.2927000820636749
12,0.3095521032810211,0.3095521032810211,0.31295695900917053,0.31295695900917053
13,0.30617526173591614,0.30617526173591614,0.7272299528121948,0.7272299528121948
14,0.30605563521385193,0.30605563521385193,0.35661327838897705,0.35661327838897705
15,0.30036258697509766,0.30036258697509766,0.3151176869869232,0.3151176869869232
16,0.298341304063797,0.298341304063797,0.5711532235145569,0.5711532235145569
17,0.2957688570022583,0.2957688570022583,0.2749961018562317,0.2749961018562317
18,0.2929133176803589,0.2929133176803589,0.28261756896972656,0.28261756896972656
19,0.2900789678096771,0.2900789678096771,0.3626556098461151,0.3626556098461151
20,0.28763899207115173,0.28763899207115173,0.27871039509773254,0.27871039509773254
21,0.2853061854839325,0.2853061854839325,0.2824724316596985,0.2824724316596985
22,0.284040242433548,0.284040242433548,0.36023446917533875,0.36023446917533875
23,0.2796306610107422,0.2796306610107422,0.28031089901924133,0.28031089901924133
24,0.27939119935035706,0.27939119935035706,0.36250239610671997,0.36250239610671997
25,0.2776699662208557,0.2776699662208557,0.27711039781570435,0.27711039781570435
26,0.2753669321537018,0.2753669321537018,0.6104411482810974,0.6104411482810974
27,0.27303245663642883,0.27303245663642883,0.3008047640323639,0.3008047640323639
28,0.2710120677947998,0.2710120677947998,0.2988406717777252,0.2988406717777252
29,0.2684527635574341,0.2684527635574341,0.34422045946121216,0.34422045946121216
30,0.2667950689792633,0.2667950689792633,0.28075069189071655,0.28075069189071655
31,0.26597246527671814,0.26597246527671814,0.3565446734428406,0.3565446734428406
32,0.263435035943985,0.263435035943985,0.3978130519390106,0.3978130519390106
33,0.2612423002719879,0.2612423002719879,0.29607969522476196,0.29607969522476196
34,0.25908994674682617,0.25908994674682617,0.29391026496887207,0.29391026496887207
35,0.2573171555995941,0.2573171555995941,0.531487226486206,0.531487226486206
36,0.2556013762950897,0.2556013762950897,0.3452741205692291,0.3452741205692291
37,0.25476184487342834,0.25476184487342834,0.29330816864967346,0.29330816864967346
38,0.25254735350608826,0.25254735350608826,0.2667350471019745,0.2667350471019745
39,0.2508275508880615,0.2508275508880615,0.2878064215183258,0.2878064215183258
40,0.24939808249473572,0.24939808249473572,0.3457494080066681,0.3457494080066681
41,0.24798499047756195,0.24798499047756195,0.3497655987739563,0.3497655987739563
42,0.245321124792099,0.245321124792099,0.2803807556629181,0.2803807556629181
43,0.2449837028980255,0.2449837028980255,0.28843358159065247,0.28843358159065247
44,0.2425583451986313,0.2425583451986313,0.32083895802497864,0.32083895802497864
45,0.24143491685390472,0.24143491685390472,0.2773439884185791,0.2773439884185791
46,0.23911206424236298,0.23911206424236298,0.2794690430164337,0.2794690430164337
47,0.23819243907928467,0.23819243907928467,0.2731521725654602,0.2731521725654602
48,0.2375730723142624,0.2375730723142624,0.2836693823337555,0.2836693823337555
49,0.23529992997646332,0.23529992997646332,0.3818947374820709,0.3818947374820709
50,0.23562175035476685,0.23562175035476685,0.27699723839759827,0.27699723839759827
51,0.23166880011558533,0.23166880011558533,0.2778155505657196,0.2778155505657196
52,0.2314581423997879,0.2314581423997879,0.2635996639728546,0.2635996639728546
53,0.22893892228603363,0.22893892228603363,0.5142674446105957,0.5142674446105957
54,0.2287498116493225,0.2287498116493225,0.27196210622787476,0.27196210622787476
55,0.22722163796424866,0.22722163796424866,0.32411015033721924,0.32411015033721924
56,0.2257215827703476,0.2257215827703476,0.27458465099334717,0.27458465099334717
57,0.22479937970638275,0.22479937970638275,0.3004794716835022,0.3004794716835022
58,0.22425277531147003,0.22425277531147003,0.3272542655467987,0.3272542655467987
59,0.22243282198905945,0.22243282198905945,0.2787998616695404,0.2787998616695404
60,0.22036698460578918,0.22036698460578918,0.7519485354423523,0.7519485354423523
61,0.22028200328350067,0.22028200328350067,0.3015914857387543,0.3015914857387543
62,0.2183283120393753,0.2183283120393753,0.3071039021015167,0.3071039021015167
63,0.2168073207139969,0.2168073207139969,0.275063693523407,0.275063693523407
64,0.21541057527065277,0.21541057527065277,0.27280911803245544,0.27280911803245544
65,0.21455760300159454,0.21455760300159454,0.30075424909591675,0.30075424909591675
66,0.21427682042121887,0.21427682042121887,0.2619389593601227,0.2619389593601227
67,0.21361492574214935,0.21361492574214935,0.28555795550346375,0.28555795550346375
68,0.21239587664604187,0.21239587664604187,0.7113626003265381,0.7113626003265381
69,0.20993497967720032,0.20993497967720032,0.2857416868209839,0.2857416868209839
70,0.20950497686862946,0.20950497686862946,0.2816678583621979,0.2816678583621979
71,0.20758651196956635,0.20758651196956635,0.2887737452983856,0.2887737452983856
72,0.20697015523910522,0.20697015523910522,0.27634397149086,0.27634397149086
73,0.20706838369369507,0.20706838369369507,0.2915875017642975,0.2915875017642975
74,0.20589753985404968,0.20589753985404968,0.27232831716537476,0.27232831716537476
75,0.2046121209859848,0.2046121209859848,0.2977798879146576,0.2977798879146576
76,0.20437322556972504,0.20437322556972504,0.3084471523761749,0.3084471523761749
77,0.20231257379055023,0.20231257379055023,0.2804601490497589,0.2804601490497589
78,0.20217595994472504,0.20217595994472504,0.35324007272720337,0.35324007272720337
79,0.20036092400550842,0.20036092400550842,0.2860805094242096,0.2860805094242096
80,0.20002597570419312,0.20002597570419312,0.3220145106315613,0.3220145106315613
81,0.20026998221874237,0.20026998221874237,0.2798464298248291,0.2798464298248291
82,0.1985602229833603,0.1985602229833603,0.2839031517505646,0.2839031517505646
83,0.19704261422157288,0.19704261422157288,0.284130334854126,0.284130334854126
84,0.19720019400119781,0.19720019400119781,0.2786521315574646,0.2786521315574646
85,0.1960468739271164,0.1960468739271164,0.5314483642578125,0.5314483642578125
86,0.19502675533294678,0.19502675533294678,0.26604169607162476,0.26604169607162476
87,0.19451376795768738,0.19451376795768738,0.28480809926986694,0.28480809926986694
88,0.19409695267677307,0.19409695267677307,0.4566037654876709,0.4566037654876709
89,0.1926482766866684,0.1926482766866684,0.2900434732437134,0.2900434732437134
90,0.19268222153186798,0.19268222153186798,0.2949395477771759,0.2949395477771759
91,0.19114159047603607,0.19114159047603607,0.3154182434082031,0.3154182434082031
92,0.1923963725566864,0.1923963725566864,0.26300764083862305,0.26300764083862305
93,0.19065044820308685,0.19065044820308685,0.31362321972846985,0.31362321972846985
94,0.18926440179347992,0.18926440179347992,0.26684772968292236,0.26684772968292236
95,0.18907661736011505,0.18907661736011505,0.30247440934181213,0.30247440934181213
96,0.1886373609304428,0.1886373609304428,0.2947937250137329,0.2947937250137329
97,0.18759234249591827,0.18759234249591827,0.30416497588157654,0.30416497588157654
98,0.18767979741096497,0.18767979741096497,0.27286800742149353,0.27286800742149353
99,0.18751133978366852,0.18751133978366852,0.33679574728012085,0.33679574728012085
100,0.1866568922996521,0.1866568922996521,0.29870131611824036,0.29870131611824036
101,0.1854816973209381,0.1854816973209381,0.27366769313812256,0.27366769313812256
102,0.18547144532203674,0.18547144532203674,0.2782544791698456,0.2782544791698456
103,0.18489067256450653,0.18489067256450653,0.28101882338523865,0.28101882338523865
104,0.18376044929027557,0.18376044929027557,0.41554349660873413,0.41554349660873413
105,0.18327660858631134,0.18327660858631134,0.2865346372127533,0.2865346372127533
106,0.1831042617559433,0.1831042617559433,0.27251142263412476,0.27251142263412476
107,0.18175451457500458,0.18175451457500458,0.30992060899734497,0.30992060899734497
108,0.1811514049768448,0.1811514049768448,0.2569897770881653,0.2569897770881653
109,0.18077020347118378,0.18077020347118378,0.27618107199668884,0.27618107199668884
110,0.18135026097297668,0.18135026097297668,0.30184099078178406,0.30184099078178406
111,0.18061326444149017,0.18061326444149017,0.29770416021347046,0.29770416021347046
112,0.1800146996974945,0.1800146996974945,0.3339513838291168,0.3339513838291168
113,0.17906714975833893,0.17906714975833893,0.2758261263370514,0.2758261263370514
114,0.17911730706691742,0.17911730706691742,0.36245426535606384,0.36245426535606384
115,0.17863740026950836,0.17863740026950836,0.2929506301879883,0.2929506301879883
116,0.17860905826091766,0.17860905826091766,0.6541810035705566,0.6541810035705566
117,0.1778963804244995,0.1778963804244995,0.31096768379211426,0.31096768379211426
118,0.17712026834487915,0.17712026834487915,0.27001380920410156,0.27001380920410156
119,0.17657463252544403,0.17657463252544403,0.2954567074775696,0.2954567074775696
120,0.17525775730609894,0.17525775730609894,0.2735360860824585,0.2735360860824585
121,0.17629021406173706,0.17629021406173706,0.30121374130249023,0.30121374130249023
122,0.17543721199035645,0.17543721199035645,0.31178563833236694,0.31178563833236694
123,0.17525388300418854,0.17525388300418854,0.3162957429885864,0.3162957429885864
124,0.17485827207565308,0.17485827207565308,0.2759838402271271,0.2759838402271271
125,0.17347590625286102,0.17347590625286102,0.28083449602127075,0.28083449602127075
126,0.17389236390590668,0.17389236390590668,0.2966839373111725,0.2966839373111725
127,0.17394308745861053,0.17394308745861053,0.2774538993835449,0.2774538993835449
128,0.17331251502037048,0.17331251502037048,0.28683021664619446,0.28683021664619446
129,0.17240481078624725,0.17240481078624725,0.2841654419898987,0.2841654419898987
130,0.17282621562480927,0.17282621562480927,0.28730306029319763,0.28730306029319763
131,0.17177455127239227,0.17177455127239227,0.28752970695495605,0.28752970695495605
132,0.1717352718114853,0.1717352718114853,0.3173571527004242,0.3173571527004242
133,0.17028887569904327,0.17028887569904327,0.2796143591403961,0.2796143591403961
134,0.17166730761528015,0.17166730761528015,0.2815689146518707,0.2815689146518707
135,0.16958601772785187,0.16958601772785187,0.28791847825050354,0.28791847825050354
136,0.1706480085849762,0.1706480085849762,0.2913269102573395,0.2913269102573395
137,0.1691211760044098,0.1691211760044098,0.31539660692214966,0.31539660692214966
138,0.1693580150604248,0.1693580150604248,0.288804292678833,0.288804292678833
139,0.16793067753314972,0.16793067753314972,0.2763719856739044,0.2763719856739044
140,0.16698959469795227,0.16698959469795227,0.2891417443752289,0.2891417443752289
141,0.16768139600753784,0.16768139600753784,0.2843019366264343,0.2843019366264343
142,0.16722498834133148,0.16722498834133148,0.27379310131073,0.27379310131073
143,0.16728387773036957,0.16728387773036957,0.290208101272583,0.290208101272583
144,0.16667121648788452,0.16667121648788452,0.30856722593307495,0.30856722593307495
145,0.16629739105701447,0.16629739105701447,0.27059584856033325,0.27059584856033325
146,0.16618332266807556,0.16618332266807556,0.27694541215896606,0.27694541215896606
147,0.16604231297969818,0.16604231297969818,0.27529916167259216,0.27529916167259216
148,0.16515883803367615,0.16515883803367615,0.2714996337890625,0.2714996337890625
149,0.16483445465564728,0.16483445465564728,0.4375010132789612,0.4375010132789612
150,0.16538409888744354,0.16538409888744354,0.2853822112083435,0.2853822112083435
151,0.16525240242481232,0.16525240242481232,0.30972421169281006,0.30972421169281006
152,0.16415508091449738,0.16415508091449738,0.3048088252544403,0.3048088252544403
153,0.16305188834667206,0.16305188834667206,0.29509708285331726,0.29509708285331726
154,0.16363665461540222,0.16363665461540222,0.2747371196746826,0.2747371196746826
155,0.1630498170852661,0.1630498170852661,0.2852446734905243,0.2852446734905243
156,0.16254651546478271,0.16254651546478271,0.28334811329841614,0.28334811329841614
157,0.16228942573070526,0.16228942573070526,0.30896615982055664,0.30896615982055664
158,0.16241022944450378,0.16241022944450378,0.2676942050457001,0.2676942050457001
159,0.1607002466917038,0.1607002466917038,0.2784552276134491,0.2784552276134491
160,0.16100116074085236,0.16100116074085236,0.3082748055458069,0.3082748055458069
161,0.16111350059509277,0.16111350059509277,0.36256828904151917,0.36256828904151917
162,0.1598564088344574,0.1598564088344574,0.2820151746273041,0.2820151746273041
163,0.15913234651088715,0.15913234651088715,0.27957338094711304,0.27957338094711304
164,0.15991656482219696,0.15991656482219696,0.2637527287006378,0.2637527287006378
165,0.15991921722888947,0.15991921722888947,0.2740853428840637,0.2740853428840637
166,0.15939192473888397,0.15939192473888397,0.3820117712020874,0.3820117712020874
167,0.15953335165977478,0.15953335165977478,0.3327805995941162,0.3327805995941162
168,0.15841813385486603,0.15841813385486603,0.27772459387779236,0.27772459387779236
169,0.15745384991168976,0.15745384991168976,0.26864388585090637,0.26864388585090637
170,0.1581393927335739,0.1581393927335739,0.260468453168869,0.260468453168869
171,0.15690578520298004,0.15690578520298004,0.2801910936832428,0.2801910936832428
172,0.15717318654060364,0.15717318654060364,0.289966344833374,0.289966344833374
173,0.1561526656150818,0.1561526656150818,0.2753960192203522,0.2753960192203522
174,0.15625184774398804,0.15625184774398804,0.2709314525127411,0.2709314525127411
175,0.1566932648420334,0.1566932648420334,0.3100097179412842,0.3100097179412842
176,0.15613341331481934,0.15613341331481934,0.30972450971603394,0.30972450971603394
177,0.1563112735748291,0.1563112735748291,0.2647051215171814,0.2647051215171814
178,0.1563037484884262,0.1563037484884262,0.28403815627098083,0.28403815627098083
179,0.15485605597496033,0.15485605597496033,0.2777060568332672,0.2777060568332672
180,0.15505200624465942,0.15505200624465942,0.3274470269680023,0.3274470269680023
181,0.153889000415802,0.153889000415802,0.2826799154281616,0.2826799154281616
182,0.15421807765960693,0.15421807765960693,0.2981553077697754,0.2981553077697754
183,0.1538807898759842,0.1538807898759842,0.2906845808029175,0.2906845808029175
184,0.15434575080871582,0.15434575080871582,0.26859432458877563,0.26859432458877563
185,0.1534978747367859,0.1534978747367859,0.27068817615509033,0.27068817615509033
186,0.1526920199394226,0.1526920199394226,0.29099327325820923,0.29099327325820923
187,0.15346789360046387,0.15346789360046387,0.28026464581489563,0.28026464581489563
188,0.15329426527023315,0.15329426527023315,0.2612050771713257,0.2612050771713257
189,0.15175971388816833,0.15175971388816833,0.2768200635910034,0.2768200635910034
190,0.15192782878875732,0.15192782878875732,0.36157065629959106,0.36157065629959106
191,0.1512562334537506,0.1512562334537506,0.25419798493385315,0.25419798493385315
192,0.15159572660923004,0.15159572660923004,0.28066936135292053,0.28066936135292053
193,0.15181928873062134,0.15181928873062134,0.29449692368507385,0.29449692368507385
194,0.1504117101430893,0.1504117101430893,0.27741989493370056,0.27741989493370056
195,0.15040874481201172,0.15040874481201172,0.315458208322525,0.315458208322525
196,0.15042923390865326,0.15042923390865326,0.3260926604270935,0.3260926604270935
197,0.1501309871673584,0.1501309871673584,0.30048567056655884,0.30048567056655884
198,0.14944596588611603,0.14944596588611603,0.2879079580307007,0.2879079580307007
199,0.15040281414985657,0.15040281414985657,0.30803027749061584,0.30803027749061584
200,0.14985685050487518,0.14985685050487518,0.33360880613327026,0.33360880613327026
201,0.14853285253047943,0.14853285253047943,0.26581519842147827,0.26581519842147827
202,0.14975637197494507,0.14975637197494507,0.2827576696872711,0.2827576696872711
203,0.14839734137058258,0.14839734137058258,0.2626907527446747,0.2626907527446747
204,0.1493128091096878,0.1493128091096878,0.27107489109039307,0.27107489109039307
205,0.14892955124378204,0.14892955124378204,0.26855844259262085,0.26855844259262085
206,0.14756615459918976,0.14756615459918976,0.27833014726638794,0.27833014726638794
207,0.14791077375411987,0.14791077375411987,0.32967162132263184,0.32967162132263184
208,0.14731639623641968,0.14731639623641968,0.3066864013671875,0.3066864013671875
209,0.14701774716377258,0.14701774716377258,0.2818204164505005,0.2818204164505005
210,0.14713627099990845,0.14713627099990845,0.26748213171958923,0.26748213171958923
211,0.14710859954357147,0.14710859954357147,0.269275039434433,0.269275039434433
212,0.14599356055259705,0.14599356055259705,0.31941089034080505,0.31941089034080505
213,0.14586585760116577,0.14586585760116577,0.2653137743473053,0.2653137743473053
214,0.14634200930595398,0.14634200930595398,0.28122594952583313,0.28122594952583313
215,0.14568787813186646,0.14568787813186646,0.38872963190078735,0.38872963190078735
216,0.14546428620815277,0.14546428620815277,0.4602193236351013,0.4602193236351013
217,0.14538565278053284,0.14538565278053284,0.28229010105133057,0.28229010105133057
218,0.14507201313972473,0.14507201313972473,0.27501001954078674,0.27501001954078674
219,0.14502720534801483,0.14502720534801483,0.2775405943393707,0.2775405943393707
220,0.14441309869289398,0.14441309869289398,0.27461132407188416,0.27461132407188416
221,0.1453031748533249,0.1453031748533249,0.2826312482357025,0.2826312482357025
222,0.14438001811504364,0.14438001811504364,0.2647673487663269,0.2647673487663269
223,0.14450429379940033,0.14450429379940033,0.2932368218898773,0.2932368218898773
224,0.14351418614387512,0.14351418614387512,0.29952678084373474,0.29952678084373474
225,0.14323745667934418,0.14323745667934418,0.26445311307907104,0.26445311307907104
226,0.14421603083610535,0.14421603083610535,0.2692362368106842,0.2692362368106842
227,0.14370635151863098,0.14370635151863098,0.26678523421287537,0.26678523421287537
228,0.1436425894498825,0.1436425894498825,0.26021844148635864,0.26021844148635864
229,0.1430780440568924,0.1430780440568924,0.28614211082458496,0.28614211082458496
230,0.1431739330291748,0.1431739330291748,0.29452255368232727,0.29452255368232727
231,0.14311480522155762,0.14311480522155762,0.3575626611709595,0.3575626611709595
232,0.14188158512115479,0.14188158512115479,0.26536625623703003,0.26536625623703003
233,0.14248085021972656,0.14248085021972656,0.2634008228778839,0.2634008228778839
234,0.14256346225738525,0.14256346225738525,0.2884657084941864,0.2884657084941864
235,0.1415848433971405,0.1415848433971405,0.2761057913303375,0.2761057913303375
236,0.14112535119056702,0.14112535119056702,0.26505544781684875,0.26505544781684875
237,0.14111973345279694,0.14111973345279694,0.2840903401374817,0.2840903401374817
238,0.14157883822917938,0.14157883822917938,0.29959675669670105,0.29959675669670105
239,0.14054596424102783,0.14054596424102783,0.2852764129638672,0.2852764129638672
240,0.14050784707069397,0.14050784707069397,0.2821494936943054,0.2821494936943054
241,0.14058354496955872,0.14058354496955872,0.2570570707321167,0.2570570707321167
242,0.14032825827598572,0.14032825827598572,0.2529743015766144,0.2529743015766144
243,0.13979564607143402,0.13979564607143402,0.2805289626121521,0.2805289626121521
244,0.13971659541130066,0.13971659541130066,0.2730102241039276,0.2730102241039276
245,0.13987144827842712,0.13987144827842712,0.2654222846031189,0.2654222846031189
246,0.13996967673301697,0.13996967673301697,0.30252376198768616,0.30252376198768616
247,0.13896581530570984,0.13896581530570984,0.27573150396347046,0.27573150396347046
248,0.13926121592521667,0.13926121592521667,0.29603591561317444,0.29603591561317444
249,0.13924017548561096,0.13924017548561096,0.4090966582298279,0.4090966582298279
250,0.1395924836397171,0.1395924836397171,0.2811393439769745,0.2811393439769745
251,0.1394239217042923,0.1394239217042923,0.26798707246780396,0.26798707246780396
252,0.13926254212856293,0.13926254212856293,0.29909276962280273,0.29909276962280273
253,0.13832370936870575,0.13832370936870575,0.2770390212535858,0.2770390212535858
254,0.13890305161476135,0.13890305161476135,0.2839505970478058,0.2839505970478058
255,0.1384277194738388,0.1384277194738388,0.2974856197834015,0.2974856197834015
256,0.13758620619773865,0.13758620619773865,0.2684321105480194,0.2684321105480194
257,0.13827551901340485,0.13827551901340485,0.27782419323921204,0.27782419323921204
258,0.13946186006069183,0.13946186006069183,0.2648904621601105,0.2648904621601105
259,0.1379428207874298,0.1379428207874298,0.27798041701316833,0.27798041701316833
260,0.13684499263763428,0.13684499263763428,0.2870349586009979,0.2870349586009979
261,0.13725975155830383,0.13725975155830383,0.2576564848423004,0.2576564848423004
262,0.1376286745071411,0.1376286745071411,0.2872362434864044,0.2872362434864044
263,0.13639439642429352,0.13639439642429352,0.3406029939651489,0.3406029939651489
264,0.13748055696487427,0.13748055696487427,0.25830912590026855,0.25830912590026855
265,0.1370796263217926,0.1370796263217926,0.274833083152771,0.274833083152771
266,0.13659650087356567,0.13659650087356567,0.26819664239883423,0.26819664239883423
267,0.13623809814453125,0.13623809814453125,0.2878095209598541,0.2878095209598541
268,0.13666363060474396,0.13666363060474396,0.29978612065315247,0.29978612065315247
269,0.13531367480754852,0.13531367480754852,0.3419326841831207,0.3419326841831207
270,0.13548222184181213,0.13548222184181213,0.2567031681537628,0.2567031681537628
271,0.13614597916603088,0.13614597916603088,0.3375774025917053,0.3375774025917053
272,0.13531270623207092,0.13531270623207092,0.2581905126571655,0.2581905126571655
273,0.1363663524389267,0.1363663524389267,0.2990804612636566,0.2990804612636566
274,0.1356087625026703,0.1356087625026703,0.3627965450286865,0.3627965450286865
275,0.13521325588226318,0.13521325588226318,0.3151331841945648,0.3151331841945648
276,0.13521702587604523,0.13521702587604523,0.33464112877845764,0.33464112877845764
277,0.13459503650665283,0.13459503650665283,0.28375452756881714,0.28375452756881714
278,0.13510598242282867,0.13510598242282867,0.4364672005176544,0.4364672005176544
279,0.13419590890407562,0.13419590890407562,0.27788302302360535,0.27788302302360535
280,0.13438722491264343,0.13438722491264343,0.27800384163856506,0.27800384163856506
281,0.13426904380321503,0.13426904380321503,0.2622280418872833,0.2622280418872833
282,0.13389547169208527,0.13389547169208527,0.25711143016815186,0.25711143016815186
283,0.13450504839420319,0.13450504839420319,0.25601616501808167,0.25601616501808167
284,0.13379338383674622,0.13379338383674622,0.2738916575908661,0.2738916575908661
285,0.1337141990661621,0.1337141990661621,0.34017106890678406,0.34017106890678406
286,0.13381165266036987,0.13381165266036987,0.26903384923934937,0.26903384923934937
287,0.1338752806186676,0.1338752806186676,0.4903862476348877,0.4903862476348877
288,0.1355322003364563,0.1355322003364563,0.26571378111839294,0.26571378111839294
289,0.13297449052333832,0.13297449052333832,0.2660137116909027,0.2660137116909027
290,0.13204239308834076,0.13204239308834076,0.29995644092559814,0.29995644092559814
291,0.13375195860862732,0.13375195860862732,0.33181095123291016,0.33181095123291016
292,0.1328614205121994,0.1328614205121994,0.2948196232318878,0.2948196232318878
293,0.1325252503156662,0.1325252503156662,0.27699100971221924,0.27699100971221924
294,0.13257364928722382,0.13257364928722382,0.2723979353904724,0.2723979353904724
295,0.13216055929660797,0.13216055929660797,0.270487904548645,0.270487904548645
296,0.1326780468225479,0.1326780468225479,0.2634839713573456,0.2634839713573456
297,0.13270801305770874,0.13270801305770874,0.28871604800224304,0.28871604800224304
298,0.13206912577152252,0.13206912577152252,0.2849656343460083,0.2849656343460083
299,0.13255253434181213,0.13255253434181213,0.26601529121398926,0.26601529121398926
300,0.13085511326789856,0.13085511326789856,0.2823041081428528,0.2823041081428528
301,0.13243481516838074,0.13243481516838074,0.2837384045124054,0.2837384045124054
302,0.13111983239650726,0.13111983239650726,0.26598742604255676,0.26598742604255676
303,0.13169796764850616,0.13169796764850616,0.276762455701828,0.276762455701828
304,0.13119705021381378,0.13119705021381378,0.2593797743320465,0.2593797743320465
305,0.13140606880187988,0.13140606880187988,0.26987847685813904,0.26987847685813904
306,0.13124613463878632,0.13124613463878632,0.26621878147125244,0.26621878147125244
307,0.1305321305990219,0.1305321305990219,0.2691529393196106,0.2691529393196106
308,0.13096857070922852,0.13096857070922852,0.3365386426448822,0.3365386426448822
309,0.1307377815246582,0.1307377815246582,0.25597435235977173,0.25597435235977173
310,0.12967532873153687,0.12967532873153687,0.2790040969848633,0.2790040969848633
311,0.130613312125206,0.130613312125206,0.28852567076683044,0.28852567076683044
312,0.1304355263710022,0.1304355263710022,0.2894333600997925,0.2894333600997925
313,0.13083231449127197,0.13083231449127197,0.2866462469100952,0.2866462469100952
314,0.12999559938907623,0.12999559938907623,0.27692079544067383,0.27692079544067383
315,0.13014915585517883,0.13014915585517883,0.2718122601509094,0.2718122601509094
316,0.12994752824306488,0.12994752824306488,0.2644284665584564,0.2644284665584564
317,0.13022585213184357,0.13022585213184357,0.265455424785614,0.265455424785614
318,0.12967316806316376,0.12967316806316376,0.28017792105674744,0.28017792105674744
319,0.12957684695720673,0.12957684695720673,0.2626662254333496,0.2626662254333496
320,0.12892724573612213,0.12892724573612213,0.28152891993522644,0.28152891993522644
321,0.12929339706897736,0.12929339706897736,0.26174473762512207,0.26174473762512207
322,0.12877428531646729,0.12877428531646729,0.2583198845386505,0.2583198845386505
323,0.12880828976631165,0.12880828976631165,0.26198622584342957,0.26198622584342957
324,0.1288348138332367,0.1288348138332367,0.3084385097026825,0.3084385097026825
325,0.1291542947292328,0.1291542947292328,0.26267191767692566,0.26267191767692566
326,0.1284482777118683,0.1284482777118683,0.2707134485244751,0.2707134485244751
327,0.12891827523708344,0.12891827523708344,0.2667659521102905,0.2667659521102905
328,0.12821529805660248,0.12821529805660248,0.3350679874420166,0.3350679874420166
329,0.12826865911483765,0.12826865911483765,0.26357167959213257,0.26357167959213257
330,0.12792931497097015,0.12792931497097015,0.2549285292625427,0.2549285292625427
331,0.1286276876926422,0.1286276876926422,0.31696048378944397,0.31696048378944397
332,0.12786272168159485,0.12786272168159485,0.2798236012458801,0.2798236012458801
333,0.12770043313503265,0.12770043313503265,0.3165097236633301,0.3165097236633301
334,0.12729918956756592,0.12729918956756592,0.2746296525001526,0.2746296525001526
335,0.12786175310611725,0.12786175310611725,0.2841535806655884,0.2841535806655884
336,0.12812836468219757,0.12812836468219757,0.27527347207069397,0.27527347207069397
337,0.12701866030693054,0.12701866030693054,0.29427677392959595,0.29427677392959595
338,0.12723706662654877,0.12723706662654877,0.2664152979850769,0.2664152979850769
339,0.12711995840072632,0.12711995840072632,0.26261278986930847,0.26261278986930847
340,0.12757883965969086,0.12757883965969086,0.26812776923179626,0.26812776923179626
341,0.12856878340244293,0.12856878340244293,0.29331842064857483,0.29331842064857483
342,0.12673042714595795,0.12673042714595795,0.3952568471431732,0.3952568471431732
